"index_ts","date","metric","value"
"nasdaq_100_ndx","2024-12-06","open",21458.580078125
"nasdaq_100_ndx","2024-12-06","high",21626.310546875
"nasdaq_100_ndx","2024-12-06","volume",6787610000
"nasdaq_100_ndx","2024-12-05","low",21411.529296875
"nasdaq_100_ndx","2024-12-05","volume",7229510000
"nasdaq_100_ndx","2024-12-05","close",21425.220703125
"nasdaq_100_ndx","2024-12-05","close_adjusted",21425.220703125
"nasdaq_100_ndx","2024-12-05","high",21517.490234375
"nasdaq_100_ndx","2024-12-05","open",21488.51953125
"nasdaq_100_ndx","2024-12-04","close",21492.359375
"nasdaq_100_ndx","2024-12-04","close_adjusted",21492.359375
"nasdaq_100_ndx","2024-12-04","high",21498.439453125
"nasdaq_100_ndx","2024-12-04","low",21340.83984375
"nasdaq_100_ndx","2024-12-04","open",21361.810546875
"nasdaq_100_ndx","2024-12-04","volume",7870030000
"nasdaq_100_ndx","2024-12-03","volume",6005160000
"nasdaq_100_ndx","2024-12-03","close_adjusted",21229.3203125
"nasdaq_100_ndx","2024-12-03","high",21235.7890625
"nasdaq_100_ndx","2024-12-03","close",21229.3203125
"nasdaq_100_ndx","2024-12-03","low",21081.810546875
"nasdaq_100_ndx","2024-12-03","open",21106.509765625
"nasdaq_100_ndx","2024-12-02","close",21164.599609375
"nasdaq_100_ndx","2024-12-02","volume",6370530000
"nasdaq_100_ndx","2024-12-02","open",20971.759765625
"nasdaq_100_ndx","2024-12-02","low",20971.759765625
"nasdaq_100_ndx","2024-12-02","high",21201.029296875
"nasdaq_100_ndx","2024-12-02","close_adjusted",21164.599609375
"nasdaq_100_ndx","2024-11-29","close",20930.369140625
"nasdaq_100_ndx","2024-11-29","close_adjusted",20930.369140625
"nasdaq_100_ndx","2024-11-29","high",20956.310546875
"nasdaq_100_ndx","2024-11-29","low",20751.9609375
"nasdaq_100_ndx","2024-11-29","open",20771.01953125
"nasdaq_100_ndx","2024-11-29","volume",4042550000
"nasdaq_100_ndx","2024-11-27","close",20744.490234375
"nasdaq_100_ndx","2024-11-27","close_adjusted",20744.490234375
"nasdaq_100_ndx","2024-11-27","high",20853.080078125
"nasdaq_100_ndx","2024-11-27","low",20615.419921875
"nasdaq_100_ndx","2024-11-27","open",20852.4296875
"nasdaq_100_ndx","2024-11-27","volume",5619090000
"nasdaq_100_ndx","2024-11-26","open",20871.55078125
"nasdaq_100_ndx","2024-11-26","volume",6411770000
"nasdaq_100_ndx","2024-11-26","low",20832.400390625
"nasdaq_100_ndx","2024-11-26","high",20944.900390625
"nasdaq_100_ndx","2024-11-26","close_adjusted",20922.900390625
"nasdaq_100_ndx","2024-11-26","close",20922.900390625
"nasdaq_100_ndx","2024-11-25","high",20998.490234375
"nasdaq_100_ndx","2024-11-25","close",20804.890625
"nasdaq_100_ndx","2024-11-25","close_adjusted",20804.890625
"nasdaq_100_ndx","2024-11-25","low",20712.380859375
"nasdaq_100_ndx","2024-11-25","open",20918.759765625
"nasdaq_100_ndx","2024-11-25","volume",7932980000
"nasdaq_100_ndx","2024-11-22","close_adjusted",20776.23046875
"nasdaq_100_ndx","2024-11-22","high",20797.240234375
"nasdaq_100_ndx","2024-11-22","low",20655.720703125
"nasdaq_100_ndx","2024-11-22","close",20776.23046875
"nasdaq_100_ndx","2024-11-22","open",20737.490234375
"nasdaq_100_ndx","2024-11-22","volume",6575820000
"nasdaq_100_ndx","2024-11-21","high",20814.9296875
"nasdaq_100_ndx","2024-11-21","volume",7492540000
"nasdaq_100_ndx","2024-11-21","close",20740.779296875
"nasdaq_100_ndx","2024-11-21","close_adjusted",20740.779296875
"nasdaq_100_ndx","2024-11-21","open",20775.26953125
"nasdaq_100_ndx","2024-11-21","low",20436.80078125
"nasdaq_100_ndx","2024-11-20","high",20676.5703125
"nasdaq_100_ndx","2024-11-20","open",20660.83984375
"nasdaq_100_ndx","2024-11-20","close_adjusted",20667.099609375
"nasdaq_100_ndx","2024-11-20","close",20667.099609375
"nasdaq_100_ndx","2024-11-20","low",20402.5390625
"nasdaq_100_ndx","2024-11-20","volume",7121670000
"nasdaq_100_ndx","2024-11-19","low",20423.30078125
"nasdaq_100_ndx","2024-11-19","close",20684.58984375
"nasdaq_100_ndx","2024-11-19","close_adjusted",20684.58984375
"nasdaq_100_ndx","2024-11-19","volume",7246610000
"nasdaq_100_ndx","2024-11-19","open",20435.6796875
"nasdaq_100_ndx","2024-11-19","high",20696.470703125
"nasdaq_100_ndx","2024-11-18","volume",8455360000
"nasdaq_100_ndx","2024-11-18","open",20450.2109375
"nasdaq_100_ndx","2024-11-18","low",20401.259765625
"nasdaq_100_ndx","2024-11-18","high",20622.279296875
"nasdaq_100_ndx","2024-11-18","close_adjusted",20539.189453125
"nasdaq_100_ndx","2024-11-18","close",20539.189453125
"nasdaq_100_ndx","2024-11-15","close",20394.130859375
"nasdaq_100_ndx","2024-11-15","volume",8002270000
"nasdaq_100_ndx","2024-11-15","open",20679.98046875
"nasdaq_100_ndx","2024-11-15","low",20315.080078125
"nasdaq_100_ndx","2024-11-15","high",20684.560546875
"nasdaq_100_ndx","2024-11-15","close_adjusted",20394.130859375
"nasdaq_100_ndx","2024-11-14","close",20896.669921875
"nasdaq_100_ndx","2024-11-14","volume",8680480000
"nasdaq_100_ndx","2024-11-14","open",21052.0703125
"nasdaq_100_ndx","2024-11-14","low",20864.01953125
"nasdaq_100_ndx","2024-11-14","high",21067.66015625
"nasdaq_100_ndx","2024-11-14","close_adjusted",20896.669921875
"nasdaq_100_ndx","2024-11-13","open",21049.66015625
"nasdaq_100_ndx","2024-11-13","close",21036.16015625
"nasdaq_100_ndx","2024-11-13","close_adjusted",21036.16015625
"nasdaq_100_ndx","2024-11-13","high",21154.939453125
"nasdaq_100_ndx","2024-11-13","low",20955.240234375
"nasdaq_100_ndx","2024-11-13","volume",9623670000
"nasdaq_100_ndx","2024-11-12","open",21105.490234375
"nasdaq_100_ndx","2024-11-12","volume",7816410000
"nasdaq_100_ndx","2024-11-12","close",21070.7890625
"nasdaq_100_ndx","2024-11-12","close_adjusted",21070.7890625
"nasdaq_100_ndx","2024-11-12","high",21144.669921875
"nasdaq_100_ndx","2024-11-12","low",20946.740234375
"nasdaq_100_ndx","2024-11-11","volume",8087930000
"nasdaq_100_ndx","2024-11-11","open",21171.240234375
"nasdaq_100_ndx","2024-11-11","close",21106.58984375
"nasdaq_100_ndx","2024-11-11","close_adjusted",21106.58984375
"nasdaq_100_ndx","2024-11-11","high",21182.029296875
"nasdaq_100_ndx","2024-11-11","low",20993.48046875
"nasdaq_100_ndx","2024-11-08","low",21050.3203125
"nasdaq_100_ndx","2024-11-08","volume",7316010000
"nasdaq_100_ndx","2024-11-08","close",21117.1796875
"nasdaq_100_ndx","2024-11-08","close_adjusted",21117.1796875
"nasdaq_100_ndx","2024-11-08","high",21155
"nasdaq_100_ndx","2024-11-08","open",21083.580078125
"nasdaq_100_ndx","2024-11-07","close_adjusted",21101.5703125
"nasdaq_100_ndx","2024-11-07","volume",9232670000
"nasdaq_100_ndx","2024-11-07","open",20896.41015625
"nasdaq_100_ndx","2024-11-07","low",20896.41015625
"nasdaq_100_ndx","2024-11-07","high",21132.80078125
"nasdaq_100_ndx","2024-11-07","close",21101.5703125
"nasdaq_100_ndx","2024-11-06","volume",8138050000
"nasdaq_100_ndx","2024-11-06","open",20571.2890625
"nasdaq_100_ndx","2024-11-06","low",20526.640625
"nasdaq_100_ndx","2024-11-06","high",20807.029296875
"nasdaq_100_ndx","2024-11-06","close_adjusted",20781.330078125
"nasdaq_100_ndx","2024-11-06","close",20781.330078125
"nasdaq_100_ndx","2024-11-05","high",20249.2109375
"nasdaq_100_ndx","2024-11-05","open",20042.9296875
"nasdaq_100_ndx","2024-11-05","volume",7060340000
"nasdaq_100_ndx","2024-11-05","close",20227.4609375
"nasdaq_100_ndx","2024-11-05","close_adjusted",20227.4609375
"nasdaq_100_ndx","2024-11-05","low",20042.9296875
"nasdaq_100_ndx","2024-11-04","close_adjusted",19963.599609375
"nasdaq_100_ndx","2024-11-04","volume",5762320000
"nasdaq_100_ndx","2024-11-04","high",20106.990234375
"nasdaq_100_ndx","2024-11-04","low",19898.5703125
"nasdaq_100_ndx","2024-11-04","open",20011.55078125
"nasdaq_100_ndx","2024-11-04","close",19963.599609375
"nasdaq_100_ndx","2024-11-01","open",19955.830078125
"nasdaq_100_ndx","2024-11-01","volume",5896470000
"nasdaq_100_ndx","2024-11-01","low",19950.990234375
"nasdaq_100_ndx","2024-11-01","high",20162.5390625
"nasdaq_100_ndx","2024-11-01","close_adjusted",20033.140625
"nasdaq_100_ndx","2024-11-01","close",20033.140625
"nasdaq_100_ndx","2024-10-31","volume",6411940000
"nasdaq_100_ndx","2024-10-31","open",20227.189453125
"nasdaq_100_ndx","2024-10-31","low",19880.259765625
"nasdaq_100_ndx","2024-10-31","close",19890.419921875
"nasdaq_100_ndx","2024-10-31","high",20227.189453125
"nasdaq_100_ndx","2024-10-31","close_adjusted",19890.419921875
"nasdaq_100_ndx","2024-10-30","low",20378.75
"nasdaq_100_ndx","2024-10-30","close",20387.69921875
"nasdaq_100_ndx","2024-10-30","close_adjusted",20387.69921875
"nasdaq_100_ndx","2024-10-30","high",20559.51953125
"nasdaq_100_ndx","2024-10-30","open",20510.919921875
"nasdaq_100_ndx","2024-10-30","volume",6514690000
"nasdaq_100_ndx","2024-10-29","volume",6881170000
"nasdaq_100_ndx","2024-10-29","close",20550.650390625
"nasdaq_100_ndx","2024-10-29","close_adjusted",20550.650390625
"nasdaq_100_ndx","2024-10-29","high",20600.099609375
"nasdaq_100_ndx","2024-10-29","low",20294.580078125
"nasdaq_100_ndx","2024-10-29","open",20369.080078125
"nasdaq_100_ndx","2024-10-28","volume",5641660000
"nasdaq_100_ndx","2024-10-28","open",20455.009765625
"nasdaq_100_ndx","2024-10-28","low",20344.8203125
"nasdaq_100_ndx","2024-10-28","high",20470.4296875
"nasdaq_100_ndx","2024-10-28","close_adjusted",20351.0703125
"nasdaq_100_ndx","2024-10-28","close",20351.0703125
"nasdaq_100_ndx","2024-10-25","low",20322.25
"nasdaq_100_ndx","2024-10-25","close",20352.01953125
"nasdaq_100_ndx","2024-10-25","close_adjusted",20352.01953125
"nasdaq_100_ndx","2024-10-25","open",20354.91015625
"nasdaq_100_ndx","2024-10-25","high",20552.8203125
"nasdaq_100_ndx","2024-10-25","volume",6100040000
"nasdaq_100_ndx","2024-10-24","close_adjusted",20232.869140625
"nasdaq_100_ndx","2024-10-24","volume",5761280000
"nasdaq_100_ndx","2024-10-24","open",20197.619140625
"nasdaq_100_ndx","2024-10-24","low",20116.880859375
"nasdaq_100_ndx","2024-10-24","high",20256.380859375
"nasdaq_100_ndx","2024-10-24","close",20232.869140625
"nasdaq_100_ndx","2024-10-23","volume",6245610000
"nasdaq_100_ndx","2024-10-23","close",20066.9609375
"nasdaq_100_ndx","2024-10-23","close_adjusted",20066.9609375
"nasdaq_100_ndx","2024-10-23","high",20312.779296875
"nasdaq_100_ndx","2024-10-23","low",19934.919921875
"nasdaq_100_ndx","2024-10-23","open",20303.55078125
"nasdaq_100_ndx","2024-10-22","high",20437.9296875
"nasdaq_100_ndx","2024-10-22","volume",6407180000
"nasdaq_100_ndx","2024-10-22","open",20256.970703125
"nasdaq_100_ndx","2024-10-22","close_adjusted",20390.4609375
"nasdaq_100_ndx","2024-10-22","low",20218.849609375
"nasdaq_100_ndx","2024-10-22","close",20390.4609375
"nasdaq_100_ndx","2024-10-21","open",20280.490234375
"nasdaq_100_ndx","2024-10-21","close",20361.470703125
"nasdaq_100_ndx","2024-10-21","close_adjusted",20361.470703125
"nasdaq_100_ndx","2024-10-21","high",20386.6796875
"nasdaq_100_ndx","2024-10-21","low",20193.029296875
"nasdaq_100_ndx","2024-10-21","volume",6092180000
"nasdaq_100_ndx","2024-10-18","close",20324.0390625
"nasdaq_100_ndx","2024-10-18","close_adjusted",20324.0390625
"nasdaq_100_ndx","2024-10-18","high",20360.2890625
"nasdaq_100_ndx","2024-10-18","low",20273.55078125
"nasdaq_100_ndx","2024-10-18","open",20288.48046875
"nasdaq_100_ndx","2024-10-18","volume",5090190000
"nasdaq_100_ndx","2024-10-17","close_adjusted",20190.419921875
"nasdaq_100_ndx","2024-10-17","low",20186.4296875
"nasdaq_100_ndx","2024-10-17","close",20190.419921875
"nasdaq_100_ndx","2024-10-17","open",20375.2890625
"nasdaq_100_ndx","2024-10-17","volume",5806860000
"nasdaq_100_ndx","2024-10-17","high",20377.650390625
"nasdaq_100_ndx","2024-10-16","low",20036.73046875
"nasdaq_100_ndx","2024-10-16","close",20174.05078125
"nasdaq_100_ndx","2024-10-16","close_adjusted",20174.05078125
"nasdaq_100_ndx","2024-10-16","high",20200.58984375
"nasdaq_100_ndx","2024-10-16","open",20172.869140625
"nasdaq_100_ndx","2024-10-16","volume",5257570000
"nasdaq_100_ndx","2024-10-15","close_adjusted",20159.830078125
"nasdaq_100_ndx","2024-10-15","close",20159.830078125
"nasdaq_100_ndx","2024-10-15","high",20484.310546875
"nasdaq_100_ndx","2024-10-15","low",20083.560546875
"nasdaq_100_ndx","2024-10-15","open",20442.76953125
"nasdaq_100_ndx","2024-10-15","volume",6522700000
"nasdaq_100_ndx","2024-10-14","volume",4894710000
"nasdaq_100_ndx","2024-10-14","close",20439.05078125
"nasdaq_100_ndx","2024-10-14","close_adjusted",20439.05078125
"nasdaq_100_ndx","2024-10-14","high",20493.900390625
"nasdaq_100_ndx","2024-10-14","low",20355.060546875
"nasdaq_100_ndx","2024-10-14","open",20366.060546875
"nasdaq_100_ndx","2024-10-11","open",20154.83984375
"nasdaq_100_ndx","2024-10-11","volume",5140440000
"nasdaq_100_ndx","2024-10-11","high",20313.19921875
"nasdaq_100_ndx","2024-10-11","close_adjusted",20271.970703125
"nasdaq_100_ndx","2024-10-11","close",20271.970703125
"nasdaq_100_ndx","2024-10-11","low",20142.1796875
"nasdaq_100_ndx","2024-10-10","high",20314.240234375
"nasdaq_100_ndx","2024-10-10","close_adjusted",20241.759765625
"nasdaq_100_ndx","2024-10-10","volume",5855390000
"nasdaq_100_ndx","2024-10-10","open",20165.25
"nasdaq_100_ndx","2024-10-10","close",20241.759765625
"nasdaq_100_ndx","2024-10-10","low",20117.19921875
"nasdaq_100_ndx","2024-10-09","close",20268.859375
"nasdaq_100_ndx","2024-10-09","close_adjusted",20268.859375
"nasdaq_100_ndx","2024-10-09","high",20284.419921875
"nasdaq_100_ndx","2024-10-09","low",20047.859375
"nasdaq_100_ndx","2024-10-09","open",20097.560546875
"nasdaq_100_ndx","2024-10-09","volume",5228670000
"nasdaq_100_ndx","2024-10-08","volume",5566510000
"nasdaq_100_ndx","2024-10-08","close",20107.779296875
"nasdaq_100_ndx","2024-10-08","close_adjusted",20107.779296875
"nasdaq_100_ndx","2024-10-08","high",20132.669921875
"nasdaq_100_ndx","2024-10-08","low",19881.080078125
"nasdaq_100_ndx","2024-10-08","open",19902.2109375
"nasdaq_100_ndx","2024-10-07","close_adjusted",19800.740234375
"nasdaq_100_ndx","2024-10-07","close",19800.740234375
"nasdaq_100_ndx","2024-10-07","high",19990.119140625
"nasdaq_100_ndx","2024-10-07","open",19954.66015625
"nasdaq_100_ndx","2024-10-07","low",19763.0390625
"nasdaq_100_ndx","2024-10-07","volume",5240320000
"nasdaq_100_ndx","2024-10-04","volume",5136070000
"nasdaq_100_ndx","2024-10-04","close_adjusted",20035.01953125
"nasdaq_100_ndx","2024-10-04","close",20035.01953125
"nasdaq_100_ndx","2024-10-04","open",20025.16015625
"nasdaq_100_ndx","2024-10-04","low",19829.490234375
"nasdaq_100_ndx","2024-10-04","high",20045.689453125
"nasdaq_100_ndx","2024-10-03","open",19712.330078125
"nasdaq_100_ndx","2024-10-03","high",19902.69921875
"nasdaq_100_ndx","2024-10-03","close_adjusted",19793.33984375
"nasdaq_100_ndx","2024-10-03","close",19793.33984375
"nasdaq_100_ndx","2024-10-03","low",19688.220703125
"nasdaq_100_ndx","2024-10-03","volume",5208990000
"nasdaq_100_ndx","2024-10-02","open",19725.94921875
"nasdaq_100_ndx","2024-10-02","close_adjusted",19802.58984375
"nasdaq_100_ndx","2024-10-02","volume",5489040000
"nasdaq_100_ndx","2024-10-02","close",19802.58984375
"nasdaq_100_ndx","2024-10-02","low",19630.91015625
"nasdaq_100_ndx","2024-10-02","high",19876.69921875
"nasdaq_100_ndx","2024-10-01","open",20046.060546875
"nasdaq_100_ndx","2024-10-01","close",19773.30078125
"nasdaq_100_ndx","2024-10-01","high",20056.19921875
"nasdaq_100_ndx","2024-10-01","low",19622.2890625
"nasdaq_100_ndx","2024-10-01","volume",5879980000
"nasdaq_100_ndx","2024-10-01","close_adjusted",19773.30078125
"nasdaq_100_ndx","2024-09-30","volume",5846150000
"nasdaq_100_ndx","2024-09-30","close",20060.689453125
"nasdaq_100_ndx","2024-09-30","low",19852.849609375
"nasdaq_100_ndx","2024-09-30","high",20072.4296875
"nasdaq_100_ndx","2024-09-30","close_adjusted",20060.689453125
"nasdaq_100_ndx","2024-09-30","open",19959.259765625
"nasdaq_100_ndx","2024-09-27","close",20008.619140625
"nasdaq_100_ndx","2024-09-27","close_adjusted",20008.619140625
"nasdaq_100_ndx","2024-09-27","high",20152.529296875
"nasdaq_100_ndx","2024-09-27","low",19964.130859375
"nasdaq_100_ndx","2024-09-27","open",20147.279296875
"nasdaq_100_ndx","2024-09-27","volume",5367890000
"nasdaq_100_ndx","2024-09-26","low",19966.990234375
"nasdaq_100_ndx","2024-09-26","high",20273.30078125
"nasdaq_100_ndx","2024-09-26","close_adjusted",20115.5390625
"nasdaq_100_ndx","2024-09-26","close",20115.5390625
"nasdaq_100_ndx","2024-09-26","open",20273.30078125
"nasdaq_100_ndx","2024-09-26","volume",5669210000
"nasdaq_100_ndx","2024-09-25","low",19921.220703125
"nasdaq_100_ndx","2024-09-25","high",20043.4296875
"nasdaq_100_ndx","2024-09-25","close",19972.609375
"nasdaq_100_ndx","2024-09-25","close_adjusted",19972.609375
"nasdaq_100_ndx","2024-09-25","volume",4858060000
"nasdaq_100_ndx","2024-09-25","open",19922.279296875
"nasdaq_100_ndx","2024-09-24","close",19944.83984375
"nasdaq_100_ndx","2024-09-24","volume",5347580000
"nasdaq_100_ndx","2024-09-24","open",19917.560546875
"nasdaq_100_ndx","2024-09-24","low",19739.669921875
"nasdaq_100_ndx","2024-09-24","high",19984.470703125
"nasdaq_100_ndx","2024-09-24","close_adjusted",19944.83984375
"nasdaq_100_ndx","2024-09-23","high",19892.779296875
"nasdaq_100_ndx","2024-09-23","volume",5237310000
"nasdaq_100_ndx","2024-09-23","open",19848.7109375
"nasdaq_100_ndx","2024-09-23","low",19797.8203125
"nasdaq_100_ndx","2024-09-23","close_adjusted",19852.19921875
"nasdaq_100_ndx","2024-09-23","close",19852.19921875
"nasdaq_100_ndx","2024-09-20","close_adjusted",19791.490234375
"nasdaq_100_ndx","2024-09-20","high",19845.69921875
"nasdaq_100_ndx","2024-09-20","low",19632.73046875
"nasdaq_100_ndx","2024-09-20","close",19791.490234375
"nasdaq_100_ndx","2024-09-20","volume",9914480000
"nasdaq_100_ndx","2024-09-20","open",19816.2890625
"nasdaq_100_ndx","2024-09-19","close_adjusted",19839.830078125
"nasdaq_100_ndx","2024-09-19","close",19839.830078125
"nasdaq_100_ndx","2024-09-19","volume",5574650000
"nasdaq_100_ndx","2024-09-19","open",19798.7109375
"nasdaq_100_ndx","2024-09-19","low",19723.939453125
"nasdaq_100_ndx","2024-09-19","high",19951.7890625
"nasdaq_100_ndx","2024-09-18","high",19643.509765625
"nasdaq_100_ndx","2024-09-18","open",19478.509765625
"nasdaq_100_ndx","2024-09-18","volume",5611630000
"nasdaq_100_ndx","2024-09-18","close_adjusted",19344.490234375
"nasdaq_100_ndx","2024-09-18","close",19344.490234375
"nasdaq_100_ndx","2024-09-18","low",19330.810546875
"nasdaq_100_ndx","2024-09-17","open",19539.75
"nasdaq_100_ndx","2024-09-17","close",19432.400390625
"nasdaq_100_ndx","2024-09-17","close_adjusted",19432.400390625
"nasdaq_100_ndx","2024-09-17","high",19596.33984375
"nasdaq_100_ndx","2024-09-17","low",19337.119140625
"nasdaq_100_ndx","2024-09-17","volume",4959520000
"nasdaq_100_ndx","2024-09-16","volume",4675530000
"nasdaq_100_ndx","2024-09-16","close",19423.060546875
"nasdaq_100_ndx","2024-09-16","close_adjusted",19423.060546875
"nasdaq_100_ndx","2024-09-16","high",19446.060546875
"nasdaq_100_ndx","2024-09-16","low",19294.1796875
"nasdaq_100_ndx","2024-09-16","open",19412.7890625
"nasdaq_100_ndx","2024-09-13","open",19396.099609375
"nasdaq_100_ndx","2024-09-13","volume",4802880000
"nasdaq_100_ndx","2024-09-13","close",19514.58984375
"nasdaq_100_ndx","2024-09-13","close_adjusted",19514.58984375
"nasdaq_100_ndx","2024-09-13","high",19556.80078125
"nasdaq_100_ndx","2024-09-13","low",19384.689453125
"nasdaq_100_ndx","2024-09-12","close_adjusted",19423.0703125
"nasdaq_100_ndx","2024-09-12","volume",4983120000
"nasdaq_100_ndx","2024-09-12","open",19236.419921875
"nasdaq_100_ndx","2024-09-12","low",19166.80078125
"nasdaq_100_ndx","2024-09-12","high",19456.41015625
"nasdaq_100_ndx","2024-09-12","close",19423.0703125
"nasdaq_100_ndx","2024-09-11","close",19237.30078125
"nasdaq_100_ndx","2024-09-11","volume",6086930000
"nasdaq_100_ndx","2024-09-11","open",18866
"nasdaq_100_ndx","2024-09-11","low",18531.580078125
"nasdaq_100_ndx","2024-09-11","high",19266.390625
"nasdaq_100_ndx","2024-09-11","close_adjusted",19237.30078125
"nasdaq_100_ndx","2024-09-10","open",18722.150390625
"nasdaq_100_ndx","2024-09-10","volume",4963740000
"nasdaq_100_ndx","2024-09-10","close",18829.140625
"nasdaq_100_ndx","2024-09-10","close_adjusted",18829.140625
